id,location_name,emerging,cost_class,country_id,modified_by,state_id,created_by,created_on,modified_on,talent_flag,latitude,longitude
6770,"Markazi, Iran",No,High Cost,95.0,Yuvraj,3307.0,Yuvraj,2021-02-25 04:20:39.798386,2021-03-10 06:26:35.947317,False,34.612305,49.8547266
8114,"Hiiumaa, Estonia",Yes,Low Cost,34.0,iris1,4320.0,saraswathis,2021-04-20 05:52:25.991537,2021-04-20 05:52:25.991605,False,58.9239553,22.5919468
8115,"Jogeva, Estonia",Yes,Low Cost,34.0,iris1,4321.0,saraswathis,2021-04-20 05:52:26.528943,2021-04-20 05:52:26.529011,False,58.7425969,26.3877205
8117,"Mono, Benin",Yes,Low Cost,155.0,iris1,4323.0,saraswathis,2021-04-20 05:52:26.801499,2021-04-20 05:52:26.801569,False,6.6607182,1.7538817
6777,"Kordestan, Iran",No,High Cost,95.0,iris1,3313.0,Yuvraj,2021-02-25 04:20:44.104344,2021-02-25 04:20:44.104447,False,35.9553579,47.1362125
4914,"Ixmiquilpan Area, Mexico",Yes,Low Cost,12.0,saraswathis,211.0,saraswathis,2020-12-16 03:49:23.273703,2021-02-25 11:48:38.081910,False,20.4831412,-99.21711739999999
6793,"Ometepec Area, Mexico",Yes,Low Cost,12.0,iris1,1878.0,saraswathis,2021-02-25 11:48:38.874388,2021-02-25 11:48:38.874456,False,16.6908954,-98.4101984
6795,"Puerto Vallarta Area, Mexico",Yes,Low Cost,12.0,iris1,192.0,saraswathis,2021-02-25 11:48:39.214765,2021-02-25 11:48:39.214832,False,20.653407,-105.2253316
8118,"Borgou, Benin",Yes,Low Cost,155.0,iris1,4324.0,saraswathis,2021-04-20 05:52:26.926829,2021-04-20 05:52:26.926917,False,9.5340864,2.7779813
1934,"Ibaraki, Japan",Yes,Low Cost,43.0,Yuvraj,752.0,tamilmani,2020-04-13 05:41:59.399551,2022-02-14 10:25:05.179005,False,36.2193571,140.1832516
6826,"Rieti Area, Italy",No,High Cost,11.0,iris1,179.0,saraswathis,2021-03-02 10:30:45.450737,2021-03-02 10:30:45.450805,False,42.404509,12.8567281
6859,"Ciudad Guzman Area, Mexico",Yes,Low Cost,12.0,iris1,192.0,saraswathis,2021-03-02 11:31:43.155274,2021-03-02 11:31:43.155349,False,19.7050171,-103.4685183
6860,"Jimenez Area, Mexico",Yes,Low Cost,12.0,iris1,191.0,saraswathis,2021-03-02 11:31:44.266074,2021-03-02 11:31:44.266149,False,27.1301401,-104.9230692
6861,"Ciudad Madero Area, Mexico",Yes,Low Cost,12.0,iris1,198.0,saraswathis,2021-03-02 11:31:45.326870,2021-03-02 11:31:45.326949,False,22.2768755,-97.8331049
6862,"Ciudad Valles Area, Mexico",Yes,Low Cost,12.0,iris1,204.0,saraswathis,2021-03-02 11:31:45.522824,2021-03-02 11:31:45.522902,False,22.0025712,-99.0018424
6863,"Lazaro Cardenas Area, Mexico",Yes,Low Cost,12.0,iris1,207.0,saraswathis,2021-03-02 11:31:46.776901,2021-03-02 11:31:46.776974,False,17.9567646,-102.1943485
1687,"Culiacan Area, Mexico",Yes,Low Cost,12.0,saraswathis,541.0,saraswathis,2020-01-28 11:22:56.419373,2021-03-02 11:31:46.974670,False,24.8090649,-107.3940117
6864,"Teziutlan, Puebla, Mexico",Yes,Low Cost,12.0,iris1,195.0,saraswathis,2021-03-02 11:31:47.185948,2021-03-02 11:31:47.186018,False,19.8171152,-97.3592968
6865,"Puerto Penasco Area, Mexico",Yes,Low Cost,12.0,iris1,201.0,saraswathis,2021-03-02 11:31:47.822785,2021-03-02 11:31:47.822874,False,31.3268218,-113.5311843
6876,"Zitacuaro Area, Mexico",Yes,Low Cost,12.0,saraswathis,207.0,saraswathis,2021-03-02 11:31:57.002994,2021-03-11 12:04:54.127453,False,19.4376056,-100.3558695
6866,"Rosarito Beach Area, Mexico",Yes,Low Cost,12.0,saraswathis,202.0,saraswathis,2021-03-02 11:31:48.493327,2021-03-02 11:31:48.878873,False,32.3661011,-117.0617553
8119,"Atakora, Benin",Yes,Low Cost,155.0,iris1,4325.0,saraswathis,2021-04-20 05:52:27.047203,2021-04-20 05:52:27.047268,False,10.7954931,1.6760691
6868,"Tamazunchale Area, Mexico",Yes,Low Cost,12.0,iris1,204.0,saraswathis,2021-03-02 11:31:51.146873,2021-03-02 11:31:51.146951,False,21.2593926,-98.7881496
6871,"Tlaltenango de Sanchez Roman Area, Mexico",Yes,Low Cost,12.0,iris1,3331.0,saraswathis,2021-03-02 11:31:53.826718,2021-03-02 11:31:53.826800,False,21.7793074,-103.3000788
6872,"Tlatlauquitepec Area, Mexico",Yes,Low Cost,12.0,iris1,195.0,saraswathis,2021-03-02 11:31:54.730920,2021-03-02 11:31:54.730994,False,19.8463549,-97.49719809999999
6873,"Zacapoaxtla Area, Mexico",Yes,Low Cost,12.0,iris1,195.0,saraswathis,2021-03-02 11:31:55.914733,2021-03-02 11:31:55.914816,False,19.8735055,-97.5887976
6874,"Zacatecas Area, Mexico",Yes,Low Cost,12.0,iris1,3331.0,saraswathis,2021-03-02 11:31:56.130771,2021-03-02 11:31:56.130849,False,22.7708555,-102.5832426
6875,"Zihuatanejo Area, Mexico",Yes,Low Cost,12.0,iris1,1878.0,saraswathis,2021-03-02 11:31:56.342750,2021-03-02 11:31:56.342823,False,17.6416693,-101.5516955
6959,"Abasolo Area, Mexico",Yes,Low Cost,12.0,iris1,160.0,saraswathis,2021-03-11 12:04:46.994584,2021-03-11 12:04:46.994657,False,20.4536351,-101.5269589
6794,"Orizaba Area, Mexico",Yes,Low Cost,12.0,saraswathis,210.0,saraswathis,2021-02-25 11:48:39.053612,2021-03-02 11:31:57.174771,False,18.8504744,-97.1036396
6877,"Qinhuangdao, China",Yes,Low Cost,5.0,iris1,47.0,saraswathis,2021-03-02 11:31:58.146707,2021-03-02 11:31:58.146781,False,39.935361,119.600523
6892,"Vila Real, Portugal",Yes,Low Cost,15.0,iris1,3363.0,saraswathis,2021-03-05 12:15:53.149771,2021-03-05 12:15:53.149833,False,41.3010351,-7.7422354
1706,"Dhaka, Bangladesh",Yes,Low Cost,85.0,Yuvraj,544.0,Saravanan,2020-03-17 11:03:57.759825,2021-03-10 06:26:29.919418,False,23.810332,90.4125181
4682,"Khuzestan, Iran",No,High Cost,95.0,Yuvraj,1681.0,saraswathis,2020-12-09 12:03:59.139346,2021-03-10 06:26:34.889097,False,31.4360149,49.041312
6960,"Acatlan de Osorio Area, Mexico",Yes,Low Cost,12.0,iris1,195.0,saraswathis,2021-03-11 12:04:47.897326,2021-03-11 12:04:47.897388,False,18.2019204,-98.0484434
6925,"Kalutara, Sri Lanka",Yes,Low Cost,65.0,iris1,1653.0,Yuvraj,2021-03-10 06:26:40.255494,2021-03-10 06:26:40.255610,False,6.5853948,79.96074
6926,"Long Xuyen, Vietnam",Yes,Low Cost,74.0,iris1,3396.0,Yuvraj,2021-03-10 06:26:41.075453,2021-03-10 06:26:41.075565,False,10.3759416,105.4185406
6927,"Da Lat, Vietnam",Yes,Low Cost,74.0,iris1,3397.0,Yuvraj,2021-03-10 06:26:41.387057,2021-03-10 06:26:41.387130,False,11.9404192,108.4583132
6958,"Huelva Area, Spain",No,High Cost,17.0,iris1,255.0,Yuvraj,2021-03-11 11:45:30.864444,2021-03-11 11:45:30.864508,False,37.261421,-6.9447224
4747,"Razavi Khorasan Province, Iran",No,High Cost,95.0,Yuvraj,1746.0,saraswathis,2020-12-11 11:40:46.535618,2021-03-10 06:26:36.657105,False,35.1020253,59.1041758
6961,"Alvarado Area, Mexico",Yes,Low Cost,12.0,iris1,210.0,saraswathis,2021-03-11 12:04:49.612973,2021-03-11 12:04:49.613037,False,18.7696195,-95.758949
6963,"Navojoa Area, Mexico",Yes,Low Cost,12.0,iris1,201.0,saraswathis,2021-03-11 12:04:50.768122,2021-03-11 12:04:50.768185,False,27.0727573,-109.4437493
6663,"Merida Area, Mexico",Yes,Low Cost,12.0,saraswathis,3199.0,Yuvraj,2021-02-24 04:55:36.979154,2021-03-11 12:05:02.485024,False,20.9673702,-89.5925857
6962,"Balancan Area, Mexico",Yes,Low Cost,12.0,iris1,205.0,saraswathis,2021-03-11 12:04:50.094209,2021-03-11 12:04:50.094272,False,17.8081844,-91.53568489999999
6964,"San Jose del Cabo Area, Mexico",Yes,Low Cost,12.0,iris1,3200.0,saraswathis,2021-03-11 12:04:50.870339,2021-03-11 12:04:50.870401,False,23.0636562,-109.7024376
6796,"Sabinas Area, Mexico",Yes,Low Cost,12.0,saraswathis,197.0,saraswathis,2021-02-25 11:48:39.914940,2021-03-11 12:04:59.971546,False,27.8647835,-101.1334267
8120,"Plateau, Benin",Yes,Low Cost,155.0,iris1,4326.0,saraswathis,2021-04-20 05:52:27.164566,2021-04-20 05:52:27.164640,False,7.3445141,2.539603
6869,"Tampico Area, Mexico",Yes,Low Cost,12.0,saraswathis,198.0,saraswathis,2021-03-02 11:31:51.378766,2021-03-11 12:04:55.921508,False,22.2331041,-97.861099
6798,"Tapachula Area, Mexico",Yes,Low Cost,12.0,saraswathis,1713.0,saraswathis,2021-02-25 11:48:40.616155,2021-03-11 12:04:51.775876,False,14.9055599,-92.26342059999999
1519,"Veracruz Area, Mexico",Yes,Low Cost,12.0,saraswathis,210.0,,2019-06-07 19:36:30.206033,2021-03-11 12:04:53.312698,False,19.173773,-96.1342241
6797,"Tantoyuca Area, Mexico",Yes,Low Cost,12.0,saraswathis,210.0,saraswathis,2021-02-25 11:48:40.426575,2021-03-11 12:05:03.894026,False,21.3510619,-98.2267665
8121,"Kouffo, Benin",Yes,Low Cost,155.0,iris1,4327.0,saraswathis,2021-04-20 05:52:27.282460,2021-04-20 05:52:27.282772,False,7.003589400000001,1.7538817
6799,"Tres Valles Area, Mexico",Yes,Low Cost,12.0,saraswathis,210.0,saraswathis,2021-02-25 11:48:42.086701,2021-03-11 12:05:02.586867,False,18.2376942,-96.1368511
6532,"Tepic Area, Mexico",Yes,Low Cost,12.0,saraswathis,3133.0,saraswathis,2021-02-17 11:59:13.775805,2021-03-11 12:04:59.861862,False,21.5041651,-104.8945887
6800,"Zamora de Hidalgo Area, Mexico",Yes,Low Cost,12.0,saraswathis,207.0,saraswathis,2021-02-25 11:48:43.231454,2021-03-11 12:05:04.279936,False,19.9901766,-102.2834075
6965,"Gutierrez Zamora Area, Mexico",Yes,Low Cost,12.0,iris1,210.0,saraswathis,2021-03-11 12:04:52.471583,2021-03-11 12:04:52.471646,False,20.4516232,-97.09018669999999
6966,"Linares Area, Mexico",Yes,Low Cost,12.0,iris1,194.0,saraswathis,2021-03-11 12:04:53.893984,2021-03-11 12:04:53.894047,False,24.8639494,-99.56178469999999
6967,"Cosoleacaque Area, Mexico",Yes,Low Cost,12.0,iris1,210.0,saraswathis,2021-03-11 12:04:54.232575,2021-03-11 12:04:54.232640,False,17.9979402,-94.6336996
6968,"Nochistlan de Mejia Area, Mexico",Yes,Low Cost,12.0,iris1,3331.0,saraswathis,2021-03-11 12:04:55.518255,2021-03-11 12:04:55.518318,False,21.3634678,-102.8436668
6969,"Nuevo Casas Grandes Area, Mexico",Yes,Low Cost,12.0,iris1,191.0,saraswathis,2021-03-11 12:04:55.624425,2021-03-11 12:04:55.624487,False,30.4124523,-107.9144836
6970,"Ocotlan Area, Mexico",Yes,Low Cost,12.0,iris1,192.0,saraswathis,2021-03-11 12:04:55.725477,2021-03-11 12:04:55.725540,False,20.3417485,-102.7652326
6971,"Hidalgo del Parral Area, Mexico",Yes,Low Cost,12.0,iris1,191.0,saraswathis,2021-03-11 12:04:56.021922,2021-03-11 12:04:56.021986,False,26.9317835,-105.6666166
6972,"Puruandiro Area, Mexico",Yes,Low Cost,12.0,iris1,207.0,saraswathis,2021-03-11 12:04:56.844369,2021-03-11 12:04:56.844431,False,20.0880149,-101.5156981
6973,"San Andres Tuxtla Area, Mexico",Yes,Low Cost,12.0,iris1,210.0,saraswathis,2021-03-11 12:04:57.928318,2021-03-11 12:04:57.928382,False,18.4441222,-95.2130284
6974,"San Juan Bautista Tuxtepec Area, Mexico",Yes,Low Cost,12.0,iris1,2085.0,saraswathis,2021-03-11 12:04:58.786399,2021-03-11 12:04:58.786462,False,18.0809028,-96.1420947
6975,"San Pedro Pochutla  Area, Mexico",Yes,Low Cost,12.0,iris1,2085.0,saraswathis,2021-03-11 12:04:59.758983,2021-03-11 12:04:59.759046,False,15.7489259,-96.4672856
6976,"Santiago Papasquiaro Area, Mexico",Yes,Low Cost,12.0,iris1,208.0,saraswathis,2021-03-11 12:05:00.786382,2021-03-11 12:05:00.786446,False,25.0426222,-105.4243804
6977,"Izucar de Matamoros Area, Mexico",Yes,Low Cost,12.0,iris1,195.0,saraswathis,2021-03-11 12:05:02.079776,2021-03-11 12:05:02.079842,False,18.5991249,-98.4677851
6978,"Tizimin Area, Mexico",Yes,Low Cost,12.0,iris1,3199.0,saraswathis,2021-03-11 12:05:03.456339,2021-03-11 12:05:03.456404,False,21.1454686,-88.1496087
6979,"Tlapa de Comonfort Area, Mexico",Yes,Low Cost,12.0,iris1,1878.0,saraswathis,2021-03-11 12:05:03.582365,2021-03-11 12:05:03.582427,False,17.548366,-98.56660769999999
6980,"Tlaxiaco Area, Mexico",Yes,Low Cost,12.0,iris1,2085.0,saraswathis,2021-03-11 12:05:03.685264,2021-03-11 12:05:03.685329,False,17.268751,-97.67962899999999
6981,"Tula de Allende Area, Mexico",Yes,Low Cost,12.0,iris1,211.0,saraswathis,2021-03-11 12:05:03.787963,2021-03-11 12:05:03.788028,False,20.0535516,-99.33956359999999
8122,"Oueme, Benin",Yes,Low Cost,155.0,iris1,4328.0,saraswathis,2021-04-20 05:52:27.395962,2021-04-20 05:52:27.396031,False,6.6148152,2.4999918
4714,"Tuxtla Gutierrez Area, Mexico",Yes,Low Cost,12.0,saraswathis,1713.0,Yuvraj,2020-12-10 04:42:33.503484,2021-03-11 12:05:04.157920,False,16.7516009,-93.1029939
6982,"Santa Rosalia Area, Mexico",Yes,Low Cost,12.0,iris1,3200.0,saraswathis,2021-03-11 12:08:25.936745,2021-03-11 12:08:25.936813,False,27.3361939,-112.2701486
8123,"Alibori, Benin",Yes,Low Cost,155.0,iris1,4329.0,saraswathis,2021-04-20 05:52:27.511548,2021-04-20 05:52:27.511623,False,10.9681093,2.7779813
8124,"Zou, Benin",Yes,Low Cost,155.0,iris1,4330.0,saraswathis,2021-04-20 05:52:27.630895,2021-04-20 05:52:27.630961,False,7.346926799999999,2.0665197
8125,"Atlantique, Benin",Yes,Low Cost,155.0,iris1,4331.0,saraswathis,2021-04-20 05:52:27.745742,2021-04-20 05:52:27.745834,False,6.6588391,2.2236667
8126,"Collines, Benin",Yes,Low Cost,155.0,iris1,4332.0,saraswathis,2021-04-20 05:52:27.866986,2021-04-20 05:52:27.867051,False,8.3022297,2.302446
8127,"Donga, Benin",Yes,Low Cost,155.0,iris1,4333.0,saraswathis,2021-04-20 05:52:27.985258,2021-04-20 05:52:27.985327,False,9.7191867,1.6760691
8128,"Chuquisaca, Bolivia",Yes,Low Cost,106.0,iris1,4334.0,saraswathis,2021-04-20 05:52:28.102121,2021-04-20 05:52:28.102199,False,-20.0249144,-64.1478236
8129,"Oruro, Bolivia",Yes,Low Cost,106.0,iris1,4335.0,saraswathis,2021-04-20 05:52:28.229087,2021-04-20 05:52:28.229152,False,-17.9716723,-67.0931378
8130,"Tarija, Bolivia",Yes,Low Cost,106.0,iris1,4336.0,saraswathis,2021-04-20 05:52:28.347047,2021-04-20 05:52:28.347113,False,-21.5177889,-64.72956669999999
8131,"Beni, Bolivia",Yes,Low Cost,106.0,iris1,4337.0,saraswathis,2021-04-20 05:52:28.881420,2021-04-20 05:52:28.881489,False,-14.3782747,-65.0957792
8132,"Potosi, Bolivia",Yes,Low Cost,106.0,iris1,4338.0,saraswathis,2021-04-20 05:52:29.005381,2021-04-20 05:52:29.005464,False,-19.5722805,-65.7550063
8133,"Pando, Bolivia",Yes,Low Cost,106.0,iris1,4339.0,saraswathis,2021-04-20 05:52:29.128033,2021-04-20 05:52:29.128103,False,-10.7988901,-66.9988011
8135,"Meta, Colombia",Yes,Low Cost,28.0,iris1,4341.0,saraswathis,2021-04-20 05:52:29.368924,2021-04-20 05:52:29.368989,False,3.2719904,-73.087749
8137,"Casanare, Colombia",Yes,Low Cost,28.0,iris1,4343.0,saraswathis,2021-04-20 05:52:29.617105,2021-04-20 05:52:29.617172,False,5.7589269,-71.5723953
8138,"Cauca, Colombia",Yes,Low Cost,28.0,iris1,4344.0,saraswathis,2021-04-20 05:52:29.745961,2021-04-20 05:52:29.746036,False,2.7049813,-76.8259652
8142,"Narino, Colombia",Yes,Low Cost,28.0,iris1,4348.0,saraswathis,2021-04-20 05:52:30.717154,2021-04-20 05:52:30.717222,False,1.289151,-77.35794000000001
8143,"Quindio, Colombia",Yes,Low Cost,28.0,iris1,4349.0,saraswathis,2021-04-20 05:52:30.846257,2021-04-20 05:52:30.846325,False,4.4610191,-75.667356
8144,"Arauca, Colombia",Yes,Low Cost,28.0,iris1,4350.0,saraswathis,2021-04-20 05:52:30.972181,2021-04-20 05:52:30.972249,False,7.076172,-70.71045699999999
8145,"Caqueta, Colombia",Yes,Low Cost,28.0,iris1,4351.0,saraswathis,2021-04-20 05:52:31.113482,2021-04-20 05:52:31.113550,False,0.869892,-73.8419063
8147,"Vichada, Colombia",Yes,Low Cost,28.0,iris1,4353.0,saraswathis,2021-04-20 05:52:31.351092,2021-04-20 05:52:31.351158,False,4.4234452,-69.2877535
8148,"La Guajira, Colombia",Yes,Low Cost,28.0,iris1,4354.0,saraswathis,2021-04-20 05:52:31.476556,2021-04-20 05:52:31.476620,False,11.3547743,-72.5204827
8149,"Sucre, Colombia",Yes,Low Cost,28.0,iris1,4355.0,saraswathis,2021-04-20 05:52:31.596928,2021-04-20 05:52:31.596991,False,8.813977,-74.723283
8150,"Putumayo, Colombia",Yes,Low Cost,28.0,iris1,4356.0,saraswathis,2021-04-20 05:52:31.723189,2021-04-20 05:52:31.723257,False,0.4359506,-75.52766989999999
8151,"Vaupes, Colombia",Yes,Low Cost,28.0,iris1,4357.0,saraswathis,2021-04-20 05:52:31.865392,2021-04-20 05:52:31.865459,False,0.8553561,-70.81199529999999
8152,"Choco, Colombia",Yes,Low Cost,28.0,iris1,4358.0,saraswathis,2021-04-20 05:52:31.985129,2021-04-20 05:52:31.985197,False,5.2528033,-76.8259652
8153,"Amazonas, Colombia",Yes,Low Cost,28.0,iris1,4359.0,saraswathis,2021-04-20 05:52:32.135237,2021-04-20 05:52:32.135301,False,-1.4429123,-71.5723953
8154,"Guainia, Colombia",Yes,Low Cost,28.0,iris1,4360.0,saraswathis,2021-04-20 05:52:32.262875,2021-04-20 05:52:32.262952,False,2.585393,-68.52471489999999
8155,"Guaviare, Colombia",Yes,Low Cost,28.0,iris1,4361.0,saraswathis,2021-04-20 05:52:32.381418,2021-04-20 05:52:32.381485,False,2.043924000000001,-72.331113
8156,"San Andres and Providencia, Colombia",Yes,Low Cost,28.0,iris1,4362.0,saraswathis,2021-04-20 05:52:33.274303,2021-04-20 05:52:33.274374,False,12.5567324,-81.7185253
8180,"Ocosingo Area, Mexico",Yes,Low Cost,12.0,iris1,1713.0,Yuvraj,2021-04-20 10:54:06.790333,2021-04-20 10:54:06.790411,False,16.9087258,-92.0943351
1920,"Tochigi, Japan",Yes,Low Cost,43.0,saraswathis,738.0,tamilmani,2020-04-13 05:41:53.060459,2021-04-28 12:05:06.258735,False,36.6714739,139.8547266
8476,"Jincheng City, Taiwan",Yes,Low Cost,67.0,iris1,4485.0,tamilmani,2021-05-05 07:41:21.754144,2021-05-05 07:41:21.754211,False,24.4320647,118.3155101
10885,"Alcaniz Area, Spain",No,High Cost,17.0,iris1,266.0,Yuvraj,2021-06-17 10:02:54.281887,2021-06-17 10:02:54.281939,False,41.0510353,-0.1335373
10857,"Southeastern, North Macedonia",Yes,Low Cost,115.0,iris1,969.0,Yuvraj,2021-06-16 14:05:10.819042,2021-06-16 14:05:10.819089,False,41.608635,21.745275
8510,"Davanagere Area, India",Yes,Low Cost,10.0,iris1,3.0,saraswathis,2021-05-06 05:56:13.908326,2021-05-06 05:56:13.908408,False,14.4644085,75.921758
8575,"Canovanas, Puerto Rico",Yes,Low Cost,57.0,iris1,4518.0,tamilmani,2021-05-07 14:50:23.281415,2021-05-07 14:50:23.281485,False,18.3748748,-65.8997533
8609,"Guntakal Area, India",Yes,Low Cost,10.0,iris1,151.0,saraswathis,2021-05-10 06:15:41.947341,2021-05-10 06:15:41.947405,False,15.1660706,77.3769836
8608,"Karimnagar Area, India",Yes,Low Cost,10.0,saraswathis,145.0,saraswathis,2021-05-10 06:15:41.685520,2021-05-10 06:15:42.166871,False,18.4385553,79.1288412
969,"Vishakhapatnam Area, India",Yes,Low Cost,10.0,saraswathis,151.0,,2019-06-07 19:36:30.206033,2021-05-10 06:15:42.487769,False,17.6868159,83.2184815
8641,"South East Sulawesi, Indonesia",Yes,Low Cost,40.0,iris1,4551.0,Yuvraj,2021-05-10 08:08:18.974434,2021-05-10 08:08:18.974528,False,-4.144909999999999,122.174605
8642,"Lampung, Indonesia",Yes,Low Cost,40.0,iris1,4552.0,Yuvraj,2021-05-10 08:08:19.145087,2021-05-10 08:08:19.145180,False,-4.5585849,105.4068079
8643,"Bengkulu, Indonesia",Yes,Low Cost,40.0,iris1,4553.0,Yuvraj,2021-05-10 08:08:20.124301,2021-05-10 08:08:20.124398,False,-3.792845099999999,102.2607641
8644,"Central Kalimantan, Indonesia",Yes,Low Cost,40.0,iris1,4554.0,Yuvraj,2021-05-10 08:08:20.273283,2021-05-10 08:08:20.273377,False,-1.6814878,113.3823545
8648,"Riau, Indonesia",Yes,Low Cost,40.0,Yuvraj,4558.0,Yuvraj,2021-05-10 08:08:20.857335,2021-12-24 06:59:43.431201,False,0.2933469,101.7068294
8646,"Central Sulawesi, Indonesia",Yes,Low Cost,40.0,iris1,4556.0,Yuvraj,2021-05-10 08:08:20.554568,2021-05-10 08:08:20.554636,False,-1.4300254,121.4456179
8647,"East Nusa Tenggara, Indonesia",Yes,Low Cost,40.0,iris1,4557.0,Yuvraj,2021-05-10 08:08:20.687675,2021-05-10 08:08:20.687739,False,-8.657381899999999,121.0793705
8674,"Southern Aegean, Greece",Yes,Low Cost,35.0,iris1,4584.0,Yuvraj,2021-05-10 12:02:39.288939,2021-05-10 12:02:39.289015,False,37.0855302,25.1489215
8707,"Moga Area, India",Yes,Low Cost,10.0,iris1,161.0,saraswathis,2021-05-11 04:16:19.691469,2021-05-11 04:16:19.691539,False,30.8230114,75.17344709999999
710,"Marmagao Area, India",Yes,Low Cost,10.0,saraswathis,149.0,,2019-06-07 19:36:30.206033,2021-05-11 04:16:19.880872,False,15.374951,73.83969429999999
8841,"Koshi Zone, Nepal",Yes,Low Cost,169.0,Yuvraj,4717.0,Yuvraj,2021-05-13 09:55:26.382703,2021-06-14 13:22:30.310522,False,27.0536524,87.30161319999999
10858,"Vardar, North Macedonia",Yes,Low Cost,115.0,iris1,5942.0,Yuvraj,2021-06-16 14:05:11.175831,2021-06-16 14:05:11.175878,False,41.5550181,21.9703952
8708,"Aracatuba Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,saraswathis,2021-05-11 04:16:20.553798,2021-05-11 04:16:20.553863,False,-21.2028539,-50.4536793
8740,"Satu Mare County, Romania",Yes,Low Cost,16.0,iris1,4617.0,saraswathis,2021-05-11 12:39:47.487802,2021-05-11 12:39:47.487869,False,47.7668905,22.9241377
8773,"Campos Area, Brazil",Yes,Low Cost,3.0,iris1,22.0,saraswathis,2021-05-12 11:35:08.042785,2021-05-12 11:35:08.042852,False,-21.7587303,-41.3267187
8774,"Jau Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,saraswathis,2021-05-12 11:35:08.799098,2021-05-12 11:35:08.799164,False,-22.30275,-48.5755491
8775,"Cachoeiro de Itapemirim Area, Brazil",Yes,Low Cost,3.0,iris1,29.0,saraswathis,2021-05-12 11:35:08.986337,2021-05-12 11:35:08.986405,False,-20.8467047,-41.1202199
8777,"Ijui Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,saraswathis,2021-05-12 11:35:10.687479,2021-05-12 11:35:10.687544,False,-28.3892073,-53.9207396
8778,"Balneario Camboriu Area, Brazil",Yes,Low Cost,3.0,iris1,4650.0,saraswathis,2021-05-12 11:35:10.754545,2021-05-12 11:35:10.754611,False,-27.0015756,-48.637905
8779,"Caruaru Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,saraswathis,2021-05-12 11:35:10.904882,2021-05-12 11:35:10.904953,False,-8.276017999999999,-35.9819367
8780,"Porto Velho Area, Brazil",Yes,Low Cost,3.0,iris1,4651.0,saraswathis,2021-05-12 11:35:11.054274,2021-05-12 11:35:11.054348,False,-8.7611933,-63.90043979999999
8781,"Ji-Parana Area, Brazil",Yes,Low Cost,3.0,iris1,4651.0,saraswathis,2021-05-12 11:35:11.694608,2021-05-12 11:35:11.694675,False,-10.8781412,-61.93267280000001
8782,"Maceio Area, Brazil",Yes,Low Cost,3.0,iris1,4652.0,saraswathis,2021-05-12 11:35:11.856463,2021-05-12 11:35:11.856527,False,-9.6498487,-35.7089492
1364,"Srinagar Area, India",Yes,Low Cost,10.0,saraswathis,167.0,,2019-06-07 19:36:30.206033,2021-05-12 12:06:29.260732,False,34.0836708,74.7972825
8844,"Kyrenia District, Cyprus",Yes,Low Cost,31.0,iris1,4719.0,Yuvraj,2021-05-13 09:59:36.854718,2021-05-13 09:59:36.854802,False,35.299194,33.2363246
8776,"Lajeado Area, Brazil",Yes,Low Cost,3.0,tamilmani,20.0,saraswathis,2021-05-12 11:35:09.158825,2021-05-12 12:27:24.136099,False,-29.459582,-51.96494209999999
8806,"An Najaf, Iraq",No,High Cost,102.0,iris1,4683.0,Yuvraj,2021-05-13 09:14:32.962915,2021-05-13 09:14:32.962978,False,32.0106646,44.3265272
